Nombre,Puntuacion,Precio,Estrellas,Llaves,Direccion,web,zona,Nombre_norm
 Hostel One Catedral,4.6,19.0,2,,"Historical Center, Seville ·  0.18 km from city centre",Edreams,Sevilla,one catedral
 Hotel Fernando III,4.3,142.0,4,,"Historical Center, Seville ·  0.37 km from city centre",Edreams,Sevilla,fernando iii
 Hotel M.A. Sevilla Congresos,3.8,72.0,4,,"Este-Alcosa-Torreblanca, Seville ·  5.88 km from city centre",Edreams,Sevilla,m.a. congresos
 Hotel Giralda Center,4.7,114.0,4,,"Sur, Seville ·  0.98 km from city centre",Edreams,Sevilla,giralda center
 Casual de las Letras Sevilla Hotel,4.1,88.0,2,,"Historical Center, Seville ·  0.81 km from city centre",Edreams,Sevilla,casual las letras
 Novotel Sevilla,4.2,95.0,4,,"Sur, Seville ·  1.80 km from city centre",Edreams,Sevilla,novotel
 Hotel Sercotel Doña Carmela,4.0,69.0,3,,"Bellavista-La Palmera, Seville ·  6.95 km from city centre",Edreams,Sevilla,sercotel doña carmela
 Hotel San Gil Sevilla,3.7,94.0,4,,"Historical Center, Seville ·  1.74 km from city centre",Edreams,Sevilla,san gil
 NH Collection Sevilla,4.4,110.0,4,,"Sur, Seville ·  1.87 km from city centre",Edreams,Sevilla,nh collection
 Eurostars Al-Ándalus Palace,3.9,131.0,4,,"Bellavista-La Palmera, Seville ·  3.69 km from city centre",Edreams,Sevilla,eurostars al andalus palace
 Casa Romana Hotel Boutique,4.1,90.0,4,,"Historical Center, Seville ·  0.98 km from city centre",Edreams,Sevilla,casa romana
 Hotel Eurostars Regina,3.7,97.0,3,,"Historical Center, Seville ·  1.55 km from city centre",Edreams,Sevilla,eurostars regina
 Abba Sevilla,4.4,106.0,4,,"Historical Center, Seville ·  0.67 km from city centre",Edreams,Sevilla,abba
 Eurostars Guadalquivir,4.5,104.0,4,,"Los Remedios, Seville ·  1.25 km from city centre",Edreams,Sevilla,eurostars guadalquivir
 NH Sevilla Plaza de Armas,4.1,140.0,4,,"Historical Center, Seville ·  0.98 km from city centre",Edreams,Sevilla,nh plaza armas
 TOC Hostel Sevilla,4.5,29.0,2,,"Historical Center, Seville ·  0.27 km from city centre",Edreams,Sevilla,toc
 La Flamenka Hostel,4.4,26.0,2,,"Historical Center, Seville ·  0.75 km from city centre",Edreams,Sevilla,flamenka
 Rio Hostel,3.6,22.0,2,,"Historical Center, Seville ·  0.30 km from city centre",Edreams,Sevilla,rio
 Only YOU Hotel Sevilla,4.9,152.0,5,,"Distrito San Pablo-Santa Justa, Seville ·  1.58 km from city centre",Edreams,Sevilla,only you
 Eurostars Sevilla Boutique,4.1,165.0,4,,"Historical Center, Seville ·  0.10 km from city centre",Edreams,Sevilla,eurostars
 Hotel Doña Maria,3.9,193.0,4,,"Historical Center, Seville ·  0.03 km from city centre",Edreams,Sevilla,doña maria
 Room00 Salvador Hostel,3.8,28.0,2,,"Historical Center, Seville ·  0.62 km from city centre",Edreams,Sevilla,room salvador
 The Loft House Sevilla,5.0,40.0,3,,"Historical Center, Seville ·  0.72 km from city centre",Edreams,Sevilla,the loft house
 The Nomad Hostel,4.5,30.0,2,,"Historical Center, Seville ·  0.71 km from city centre",Edreams,Sevilla,the nomad
 U-Sense For You Hostel Sevilla,4.1,39.0,2,,"Historical Center, Seville ·  0.86 km from city centre",Edreams,Sevilla,u sense for you
 La Casa del Maestro Boutique,4.0,82.0,1,,"Historical Center, Seville ·  0.76 km from city centre",Edreams,Sevilla,casa maestro
 Pensión Javier,,42.0,2,,"Historical Center, Seville ·  0.43 km from city centre",Edreams,Sevilla,javier
 Hotel Simón,4.1,66.0,1,,"Historical Center, Seville ·  0.27 km from city centre",Edreams,Sevilla,simon
 Vincci La Rabida,4.2,189.0,4,,"Historical Center, Seville ·  0.49 km from city centre",Edreams,Sevilla,vincci rabida
 Hotel Palace Sevilla,3.7,109.0,4,,"Historical Center, Seville ·  0.79 km from city centre",Edreams,Sevilla,palace
 Itaca Sevilla,4.0,126.0,3,,"Historical Center, Seville ·  0.64 km from city centre",Edreams,Sevilla,itaca
 Apartamentos Puerta del Sur,,54.0,3,,"Bellavista-La Palmera, Seville ·  7.34 km from city centre",Edreams,Sevilla,puerta sur
 Apartamentos Vértice Bib Rambla,4.0,90.0,2,,"Este-Alcosa-Torreblanca, Seville ·  6.06 km from city centre",Edreams,Sevilla,vertice bib rambla
 Bellavista Sevilla,3.8,73.0,4,,"Bellavista-La Palmera, Seville ·  7.78 km from city centre",Edreams,Sevilla,bellavista
 Hoteles del Sur,,84.0,2,,"Historical Center, Seville ·  1.63 km from city centre",Edreams,Sevilla,sur
 Hesperia Sevilla,4.7,109.0,4,,"Sur, Seville ·  1.53 km from city centre",Edreams,Sevilla,hesperia
 Hotel Don Paco,3.7,93.0,3,,"Historical Center, Seville ·  0.87 km from city centre",Edreams,Sevilla,don paco
 Urban Cube Hostel Sevilla,3.7,39.0,0,,"San Roque, Seville ·  0.99 km from city centre",Edreams,Sevilla,urban cube
 Hotel Rey Alfonso X,4.4,193.0,4,,"Historical Center, Seville ·  0.35 km from city centre",Edreams,Sevilla,rey alfonso x
 Micampus Rector Estanislao del Campo - Students Residence,,59.0,3,,"Bellavista-La Palmera, Seville ·  3.53 km from city centre",Edreams,Sevilla,micampus rector estanislao campo students residence
 Room Select Tetuán,3.6,85.0,3,,"Historical Center, Seville ·  0.54 km from city centre",Edreams,Sevilla,room select tetuan
 Hotel Ateneo Sevilla,4.7,150.0,4,,"Historical Center, Seville ·  0.90 km from city centre",Edreams,Sevilla,ateneo
 La Central Sevilla,3.3,53.0,2,,"Historical Center, Seville ·  1.20 km from city centre",Edreams,Sevilla,central
 Barceló Sevilla Renacimiento,4.3,132.0,5,,"Triana, Seville ·  2.69 km from city centre",Edreams,Sevilla,barcelo renacimiento
 Hotel Patio de la Alameda,4.3,145.0,3,,"Historical Center, Seville ·  1.54 km from city centre",Edreams,Sevilla,patio alameda
 Itaca Artemisa by Soho Boutique,4.2,104.0,3,,"Historical Center, Seville ·  1.08 km from city centre",Edreams,Sevilla,itaca artemisa
 Hostel Ikigai,5.0,43.0,2,,"Los Remedios, Seville ·  1.12 km from city centre",Edreams,Sevilla,ikigai
 AC Hotel Ciudad de Sevilla by Marriott,3.7,177.0,4,,"Bellavista-La Palmera, Seville ·  2.57 km from city centre",Edreams,Sevilla,ac ciudad
 Hotel Goya,4.1,71.0,2,,"Historical Center, Seville ·  0.20 km from city centre",Edreams,Sevilla,goya
" Hotel Kivir Adults Recommended, Historic City Center",4.9,206.0,4,,"Historical Center, Seville ·  0.79 km from city centre",Edreams,Sevilla,kivir adults recommended historic city center
 Hotel Murillo,4.1,135.0,2,,"Historical Center, Seville ·  0.24 km from city centre",Edreams,Sevilla,murillo
 Hostel A2C - Adults Only,3.0,28.0,2,,"Historical Center, Seville ·  1.39 km from city centre",Edreams,Sevilla,ac
 Lux Sevilla Palacio,,80.0,3,,"Este-Alcosa-Torreblanca, Seville ·  5.68 km from city centre",Edreams,Sevilla,lux palacio
 Vincci Molviedro,4.8,187.0,4,,"Historical Center, Seville ·  0.58 km from city centre",Edreams,Sevilla,vincci molviedro
 Hotel Porcel Torneo,3.6,76.0,4,,"Macarena Norte, Seville ·  3.08 km from city centre",Edreams,Sevilla,porcel torneo
 Melia Sevilla,4.2,128.0,4,,"Sur, Seville ·  1.18 km from city centre",Edreams,Sevilla,melia
 Micampus Armendáriz - Students Residence,,71.0,3,,"Bellavista-La Palmera, Seville ·  3.52 km from city centre",Edreams,Sevilla,micampus armendariz students residence
 Mercer Plaza Sevilla 5 GL,4.9,270.0,5,,"Historical Center, Seville ·  0.28 km from city centre",Edreams,Sevilla,mercer plaza gl
 Hotel AACR Monteolivos,3.5,91.0,3,,"Distrito San Pablo-Santa Justa, Seville ·  2.02 km from city centre",Edreams,Sevilla,aacr monteolivos
 One Shot Conde Torrejón,4.1,115.0,4,,"Historical Center, Seville ·  1.21 km from city centre",Edreams,Sevilla,one shot conde torrejon
 Hotel Plaza,3.2,135.0,3,,"Historical Center, Seville ·  0.48 km from city centre",Edreams,Sevilla,plaza
 Albergue Inturjoven Sevilla - Hostel,3.0,73.0,2,,"Bellavista-La Palmera, Seville ·  2.47 km from city centre",Edreams,Sevilla,albergue inturjoven
 Hotel Monte Carmelo,4.6,102.0,4,,"Los Remedios, Seville ·  1.14 km from city centre",Edreams,Sevilla,monte carmelo
 Halo Boutique Hotel,4.4,143.0,4,,"Historical Center, Seville ·  0.22 km from city centre",Edreams,Sevilla,halo
 Noches en Triana,,81.0,3,,"Triana, Seville ·  1.23 km from city centre",Edreams,Sevilla,noches
 EME Catedral Mercer Hotel,3.9,225.0,5,,"Historical Center, Seville ·  0.10 km from city centre",Edreams,Sevilla,eme catedral mercer
 Hotel Convento La Gloria,3.8,127.0,3,,"Historical Center, Seville ·  0.16 km from city centre",Edreams,Sevilla,convento gloria
 Petit Palace Santa Cruz,4.3,160.0,4,,"Historical Center, Seville ·  0.34 km from city centre",Edreams,Sevilla,petit palace santa cruz
 Hotel AACR Museo,3.7,98.0,3,,"Historical Center, Seville ·  0.98 km from city centre",Edreams,Sevilla,aacr museo
 Monte Triana,4.5,114.0,4,,"Triana, Seville ·  1.41 km from city centre",Edreams,Sevilla,monte triana
 Hotel Palacio Alcázar,4.0,124.0,4,,"Historical Center, Seville ·  0.11 km from city centre",Edreams,Sevilla,palacio alcazar
" Los Seises Sevilla, a Tribute Portfolio Hotel",3.9,188.0,4,,"Historical Center, Seville ·  0.15 km from city centre",Edreams,Sevilla,seises a tribute portfolio
 U-Sense Sevilla Centro,4.6,111.0,3,,"Historical Center, Seville ·  0.17 km from city centre",Edreams,Sevilla,u sense centro
 Hotel Doña Lina,3.6,88.0,2,,"Historical Center, Seville ·  0.21 km from city centre",Edreams,Sevilla,doña lina
 Basic Hotel Puerta de Sevilla,4.2,115.0,1,,"Historical Center, Seville ·  0.46 km from city centre",Edreams,Sevilla,basic puerta
 Hotel Cervantes,3.7,179.0,4,,"Historical Center, Seville ·  1.03 km from city centre",Edreams,Sevilla,cervantes
 Querencia de Sevilla Autograph Collection,4.7,212.0,4,,"Historical Center, Seville ·  0.30 km from city centre",Edreams,Sevilla,querencia autograph collection
 Zenit Sevilla,4.1,117.0,4,,"Triana, Seville ·  1.16 km from city centre",Edreams,Sevilla,zenit
 Adriano Hotel Boutique Sevilla,4.6,139.0,3,,"Historical Center, Seville ·  0.47 km from city centre",Edreams,Sevilla,adriano
 Hotel Europa,4.1,106.0,1,,"Historical Center, Seville ·  0.35 km from city centre",Edreams,Sevilla,europa
 Petit Palace Marqués Santa Ana,4.3,162.0,4,,"Historical Center, Seville ·  0.32 km from city centre",Edreams,Sevilla,petit palace marques santa ana
 Hostal Sevilla Santa Justa,3.2,68.0,2,,"San Roque, Seville ·  1.02 km from city centre",Edreams,Sevilla,santa justa
 Limehome Sevilla Calle Torcuato Luca de Tena,,82.0,3,,"Bellavista-La Palmera, Seville ·  3.02 km from city centre",Edreams,Sevilla,limehome calle torcuato luca tena
 Futurotel Sevilla,,107.0,3,,"Los Remedios, Seville ·  0.95 km from city centre",Edreams,Sevilla,futurotel
 Hotel Posada del Lucero,4.5,209.0,4,,"Historical Center, Seville ·  0.77 km from city centre",Edreams,Sevilla,posada lucero
 Hotel Inglaterra Sevilla,4.1,174.0,4,,"Historical Center, Seville ·  0.46 km from city centre",Edreams,Sevilla,inglaterra
 Joya del Casco Boutique Hotel by Shiadu,4.9,179.0,4,,"Historical Center, Seville ·  0.19 km from city centre",Edreams,Sevilla,joya casco
 Sercotel Las Casas de los Mercaderes,4.1,159.0,3,,"Historical Center, Seville ·  0.34 km from city centre",Edreams,Sevilla,sercotel las casas mercaderes
" Hotel Cetina Casa de las Telas, Sevilla",4.8,113.0,4,,"Historical Center, Seville ·  0.57 km from city centre",Edreams,Sevilla,cetina casa las telas
 Hotel Un Patio al Sur,4.0,100.0,2,,"Historical Center, Seville ·  0.81 km from city centre",Edreams,Sevilla,un patio al sur
 Hotel Boutique Palacio Pinello,4.4,185.0,4,,"Historical Center, Seville ·  0.16 km from city centre",Edreams,Sevilla,palacio pinello
 Occidental Sevilla Viapol,4.5,105.0,4,,"Sur, Seville ·  1.48 km from city centre",Edreams,Sevilla,occidental viapol
 Intelier Casa de Indias Hotel,4.5,135.0,4,,"Historical Center, Seville ·  0.85 km from city centre",Edreams,Sevilla,intelier casa indias
 Slow Suites Setas,4.3,106.0,4,,"Historical Center, Seville ·  0.72 km from city centre",Edreams,Sevilla,slow setas
 Hospes Las Casas Del Rey De Baeza,4.4,206.0,4,,"Historical Center, Seville ·  0.76 km from city centre",Edreams,Sevilla,hospes las casas rey baeza
 Resitur,3.2,90.0,3,,"Triana, Seville ·  1.00 km from city centre",Edreams,Sevilla,resitur
 Holiday Rentals Tempa Museo,4.4,150.0,4,,"Historical Center, Seville ·  1.04 km from city centre",Edreams,Sevilla,holiday rentals tempa museo
 Basic Hotel Sevilla Catedral,4.7,138.0,1,,"Historical Center, Seville ·  0.25 km from city centre",Edreams,Sevilla,basic catedral
 Apartamentos Metrópolis Sevilla,4.1,99.0,3,,"Historical Center, Seville ·  1.30 km from city centre",Edreams,Sevilla,metropolis
 Alcázar de María,4.2,154.0,4,,"Historical Center, Seville ·  0.34 km from city centre",Edreams,Sevilla,alcazar maria
 Holiday Rentals Los Salados,4.2,135.0,4,,"Historical Center, Seville ·  1.19 km from city centre",Edreams,Sevilla,holiday rentals salados
 Soho Boutique Catedral,4.7,312.0,4,,"Historical Center, Seville ·  0.26 km from city centre",Edreams,Sevilla,soho catedral
 Basic Hotel Doña Manuela,4.3,123.0,2,,"Historical Center, Seville ·  0.45 km from city centre",Edreams,Sevilla,basic doña manuela
 Rey Don Pedro Luxury Home,4.6,140.0,4,,"Historical Center, Seville ·  0.35 km from city centre",Edreams,Sevilla,rey don pedro luxury home
 Slow Suites Salvador,5.0,111.0,2,,"Historical Center, Seville ·  0.51 km from city centre",Edreams,Sevilla,slow salvador
 Un Patio en Santa Cruz,3.8,110.0,2,,"Historical Center, Seville ·  0.39 km from city centre",Edreams,Sevilla,un patio
 Welldone Antiquarium,4.7,105.0,3,,"Historical Center, Seville ·  0.95 km from city centre",Edreams,Sevilla,welldone antiquarium
 Hotel Vincci Selección Unuk 5* GL,4.5,314.0,5,,"Historical Center, Seville ·  0.61 km from city centre",Edreams,Sevilla,vincci seleccion unuk gl
 Hotel Duquesa,3.3,113.0,2,,"Historical Center, Seville ·  0.87 km from city centre",Edreams,Sevilla,duquesa
 Hotel Boutique Casas de Santa Cruz,4.1,118.0,3,,"Historical Center, Seville ·  0.23 km from city centre",Edreams,Sevilla,casas santa cruz
" Radisson Collection Hotel, Magdalena Plaza Sevilla",4.6,318.0,5,,"Historical Center, Seville ·  0.69 km from city centre",Edreams,Sevilla,radisson collection magdalena plaza
 CoolRooms Palacio Villapanés 5 GL,4.7,309.0,5,,"Historical Center, Seville ·  0.78 km from city centre",Edreams,Sevilla,coolrooms palacio panes gl
 Las Casas de El Arenal,4.7,184.0,4,,"Historical Center, Seville ·  0.44 km from city centre",Edreams,Sevilla,las casas arenal
 Murillo,5.0,121.0,2,,"Historical Center, Seville ·  0.24 km from city centre",Edreams,Sevilla,murillo
 Cristine Bedfor Guest Houses Sevilla,,234.0,4,,"Historical Center, Seville ·  1.02 km from city centre",Edreams,Sevilla,cristine bedfor guest houses
 Hotel Boutique Elvira Plaza,4.2,148.0,4,,"Historical Center, Seville ·  0.20 km from city centre",Edreams,Sevilla,elvira plaza
 Hotel Boutique Casa del Poeta Sevilla,4.9,229.0,4,,"Historical Center, Seville ·  0.24 km from city centre",Edreams,Sevilla,casa poeta
 Hotel Doña Blanca,3.7,116.0,2,,"Historical Center, Seville ·  0.91 km from city centre",Edreams,Sevilla,doña blanca
 Hostal Casa Blanca,,81.0,3,,"Distrito Cerro-Amate, Seville ·  5.27 km from city centre",Edreams,Sevilla,casa blanca
 Catedral Boutique,3.1,105.0,1,,"Historical Center, Seville ·  0.19 km from city centre",Edreams,Sevilla,catedral
 Plácido y Grata,4.9,241.0,4,,"Historical Center, Seville ·  0.83 km from city centre",Edreams,Sevilla,placido grata
 Apartamentos Boutique Vida,3.8,143.0,3,,"Historical Center, Seville ·  0.25 km from city centre",Edreams,Sevilla,vida
 Soho Boutique Sevilla,4.5,185.0,3,,"Historical Center, Seville ·  0.86 km from city centre",Edreams,Sevilla,soho
 The Spot Central Hostel,4.0,87.0,3,,"Historical Center, Seville ·  0.43 km from city centre",Edreams,Sevilla,the spot central
 El Rey Moro Hotel Boutique,4.6,250.0,4,,"Historical Center, Seville ·  0.22 km from city centre",Edreams,Sevilla,rey moro
 Hotel Legado Magdalena,,208.0,4,,"Historical Center, Seville ·  0.75 km from city centre",Edreams,Sevilla,legado magdalena
 Hotel Baco Sevilla,3.5,129.0,2,,"Historical Center, Seville ·  0.86 km from city centre",Edreams,Sevilla,baco
 Hotel Colón Gran Meliá,4.6,290.0,5,,"Historical Center, Seville ·  0.79 km from city centre",Edreams,Sevilla,colon gran melia
 Hotel Boutique Triana House,4.9,165.0,3,,"Triana, Seville ·  0.90 km from city centre",Edreams,Sevilla,triana house
 Slow Suites Maestranza,3.1,110.0,3,,"Historical Center, Seville ·  0.61 km from city centre",Edreams,Sevilla,slow maestranza
 Casa ART Sevilla,4.5,210.0,4,,"Historical Center, Seville ·  0.08 km from city centre",Edreams,Sevilla,casa art
 Hotel Gravina 51,5.0,242.0,4,,"Historical Center, Seville ·  0.83 km from city centre",Edreams,Sevilla,gravina
 Casa Alhaja by Shiadu,4.8,151.0,3,,"Historical Center, Seville ·  0.16 km from city centre",Edreams,Sevilla,casa alhaja
 Cavalta Boutique Hotel – Small Luxury Hotel,4.9,252.0,5,,"Triana, Seville ·  1.56 km from city centre",Edreams,Sevilla,cavalta – small luxury
 Hostal Hom Museo,4.0,127.0,3,,"Historical Center, Seville ·  1.05 km from city centre",Edreams,Sevilla,hom museo
 Magno Apartments Clavellinas,,123.0,3,,"Historical Center, Seville ·  1.26 km from city centre",Edreams,Sevilla,magno clavellinas
 Mercer Residences Sevilla,,198.0,4,,"Historical Center, Seville ·  0.91 km from city centre",Edreams,Sevilla,mercer residences
 U-Sense Sevilla Catedral,,150.0,3,,"Historical Center, Seville ·  0.12 km from city centre",Edreams,Sevilla,u sense catedral
 Hotel Mercer Sevilla 5 GL,4.9,315.0,5,,"Historical Center, Seville ·  0.51 km from city centre",Edreams,Sevilla,mercer gl
 The Level at Melia Sevilla,4.4,199.0,4,,"Sur, Seville ·  1.19 km from city centre",Edreams,Sevilla,the level at melia
 Hotel Murillo Reinoso,,162.0,2,,"Historical Center, Seville ·  0.25 km from city centre",Edreams,Sevilla,murillo reinoso
 Legado Alcázar Hotel,4.8,212.0,4,,"Historical Center, Seville ·  0.34 km from city centre",Edreams,Sevilla,legado alcazar
 MDD4 Health Experience Hotel Sevilla - Adults Only,5.0,155.0,2,,"Historical Center, Seville ·  0.28 km from city centre",Edreams,Sevilla,mdd health experience
 Aquitania Home Suites,4.8,158.0,3,,"Historical Center, Seville ·  0.75 km from city centre",Edreams,Sevilla,aquitania home
 Vincci Molviedro Suites Apartments,4.9,275.0,4,,"Historical Center, Seville ·  0.56 km from city centre",Edreams,Sevilla,vincci molviedro
 Suites Murillo Plaza Sta Cruz,4.8,180.0,4,,"Historical Center, Seville ·  0.32 km from city centre",Edreams,Sevilla,murillo plaza sta cruz
 Iberflat Fabiola,,224.0,4,,"Historical Center, Seville ·  0.28 km from city centre",Edreams,Sevilla,iberflat fabiola
 Aguilas5 SevillaSuites,5.0,220.0,4,,"Historical Center, Seville ·  0.48 km from city centre",Edreams,Sevilla,aguilas
 Posada Pilatos,4.7,167.0,4,,"Historical Center, Seville ·  0.76 km from city centre",Edreams,Sevilla,posada pilatos
 Smartr Sevilla Las Dueñas,,176.0,2,,"Historical Center, Seville ·  0.99 km from city centre",Edreams,Sevilla,smartr las dueñas
 The Corner House,4.4,118.0,3,,"Historical Center, Seville ·  1.37 km from city centre",Edreams,Sevilla,the corner house
 The Boutike Guesthouse - Hostel,4.2,150.0,1,,"Historical Center, Seville ·  0.54 km from city centre",Edreams,Sevilla,the boutike
 Hotel Casa Palacio Don Ramón 5* GL by Kaizen Hoteles,4.8,378.0,5,,"Historical Center, Seville ·  0.89 km from city centre",Edreams,Sevilla,casa palacio don ramon gl
 Limehome Sevilla Ronda de Capuchinos,,136.0,3,,"Macarena, Seville ·  1.64 km from city centre",Edreams,Sevilla,limehome ronda capuchinos
 Hotel Boutique Corral del Rey by ALUZ Collection,4.8,163.0,3,,"Historical Center, Seville ·  0.33 km from city centre",Edreams,Sevilla,corral rey
 Limehome Sevilla Calle Granada,3.3,152.0,4,,"Historical Center, Seville ·  0.41 km from city centre",Edreams,Sevilla,limehome calle granada
 Suites Murillo Alcazar,4.8,180.0,4,,"Historical Center, Seville ·  0.22 km from city centre",Edreams,Sevilla,murillo alcazar
 Welldone Metropol,4.5,126.0,1,,"Historical Center, Seville ·  0.79 km from city centre",Edreams,Sevilla,welldone metropol
 Puerta Catedral Indias Lofts,4.6,236.0,4,,"Historical Center, Seville ·  0.22 km from city centre",Edreams,Sevilla,puerta catedral indias lofts
 Suites Murillo Catedral,4.7,162.0,4,,"Historical Center, Seville ·  0.15 km from city centre",Edreams,Sevilla,murillo catedral
 Hotel Lobby,4.6,327.0,5,,"Historical Center, Seville ·  0.81 km from city centre",Edreams,Sevilla,lobby
" Hotel Alfonso XIII, a Luxury Collection Hotel, Seville",4.5,962.0,5,,"Sur, Seville ·  0.47 km from city centre",Edreams,Sevilla,alfonso xiii a luxury collection
 Limehome Sevilla Calle Pureza,,171.0,3,,"Triana, Seville ·  0.80 km from city centre",Edreams,Sevilla,limehome calle pureza
 Apartamentos Los Ángeles,3.5,223.0,3,,"Historical Center, Seville ·  0.76 km from city centre",Edreams,Sevilla,angeles
 Overland Suites Catedral,4.7,185.0,4,,"Historical Center, Seville ·  0.20 km from city centre",Edreams,Sevilla,overland catedral
 Casa de Triana Luxury Suites by Casa del Poeta,4.8,291.0,4,,"Triana, Seville ·  0.78 km from city centre",Edreams,Sevilla,casa triana luxury
 Ocean Drive Sevilla,4.7,5.0,4,,"Historical Center, Seville ·  0.77 km from city centre",Edreams,Sevilla,ocean drive
